DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,DE,2019,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,DE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,DE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,DK,2013,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,DK,2014,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,DK,2015,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,DK,2016,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,DK,2017,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,DK,2018,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,DK,2019,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,DK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,DK,2021,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,EE,2013,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,EE,2014,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,EE,2015,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,EE,2016,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,EE,2017,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,EE,2018,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,EE,2019,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,EE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,EE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,EL,2013,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,EL,2014,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,EL,2015,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,EL,2016,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,EL,2017,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,EL,2018,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,EL,2019,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,EL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,EL,2021,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,ES,2013,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,ES,2014,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,ES,2015,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,ES,2016,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,ES,2017,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,ES,2018,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,ES,2019,20.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,ES,2020,27.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,ES,2021,19.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,FI,2013,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,FI,2014,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,FI,2015,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,FI,2016,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,FI,2017,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,FI,2018,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,FI,2019,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,FI,2020,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,FI,2021,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,FR,2013,413.572,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,FR,2014,480.507,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,FR,2015,487.398,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,FR,2016,500.465,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,FR,2017,521.706,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,FR,2018,479.930,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,FR,2019,478.964,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,FR,2020,481.764,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,FR,2021,483.791,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,HR,2013,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,HR,2014,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,HR,2015,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,HR,2016,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,HR,2017,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,HR,2018,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,HR,2019,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,HR,2020,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,HR,2021,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,HU,2013,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,HU,2014,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,HU,2015,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,HU,2016,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,HU,2017,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,HU,2018,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,HU,2019,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,HU,2020,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,HU,2021,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,IE,2013,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,IE,2014,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,IE,2015,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,IE,2016,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,IE,2017,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,IE,2018,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,IE,2019,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,IE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,IE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,IT,2013,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,IT,2014,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,IT,2015,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,IT,2016,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,IT,2017,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,IT,2018,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,IT,2019,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,IT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,IT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,LT,2013,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,LT,2014,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,LT,2015,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,LT,2016,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,LT,2017,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,LT,2018,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,LT,2019,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,LT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,LT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,LU,2013,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,LU,2014,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,LU,2015,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,LU,2016,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,LU,2017,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,LU,2018,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,LU,2019,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,LU,2020,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,LU,2021,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,LV,2013,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,LV,2014,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,LV,2015,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,LV,2016,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,LV,2017,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,LV,2018,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,LV,2019,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,LV,2020,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,LV,2021,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,MT,2013,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,MT,2014,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,MT,2015,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,MT,2016,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,MT,2017,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,MT,2018,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,MT,2019,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,MT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,MT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,NL,2013,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,NL,2014,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,NL,2015,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,NL,2016,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,NL,2017,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,NL,2018,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,NL,2019,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,NL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,NL,2021,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,PL,2013,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,PL,2014,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,PL,2015,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,PL,2016,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,PL,2017,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,PL,2018,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,PL,2019,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,PL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,PL,2021,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,PT,2013,0.002,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,PT,2014,0.026,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,PT,2015,0.027,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,PT,2016,0.045,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,PT,2017,0.006,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,PT,2018,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,PT,2019,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,PT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,PT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,RO,2013,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,RO,2014,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,RO,2015,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,RO,2016,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,RO,2017,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,RO,2018,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,RO,2019,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,RO,2020,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,RO,2021,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,SE,2013,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,SE,2014,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,SE,2015,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,SE,2016,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,SE,2017,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,SE,2018,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,SE,2019,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,SE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,SE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,SI,2013,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,SI,2014,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,SI,2015,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,SI,2016,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,SI,2017,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,SI,2018,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,SI,2019,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,SI,2020,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,SI,2021,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,SK,2013,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,SK,2014,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,SK,2015,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,SK,2016,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,SK,2017,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,SK,2018,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,SK,2019,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,SK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA500,GWH,SK,2021,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,AT,2013,2465.651,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,AT,2014,2709.828,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,AT,2015,2959.051,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,AT,2016,3212.406,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,AT,2017,3523.218,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,AT,2018,3885.172,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,AT,2019,4342.760,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,AT,2020,4690.181,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,AT,2021,5117.704,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,BE,2013,401.667,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,BE,2014,481.639,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,BE,2015,594.194,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,BE,2016,760.222,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,BE,2017,876.694,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,BE,2018,1086.556,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,BE,2019,1318.222,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,BE,2020,1529.917,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,BE,2021,2210.389,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,BG,2013,750.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,BG,2014,756.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,BG,2015,870.601,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,BG,2016,944.178,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,BG,2017,1016.567,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,BG,2018,1074.565,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,BG,2019,1227.401,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,BG,2020,1297.890,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,BG,2021,1522.220,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,CY,2013,17.222,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,CY,2014,18.056,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,CY,2015,18.056,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,CY,2016,18.056,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,CY,2017,18.032,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,CY,2018,554.093,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,CY,2019,591.213,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,CY,2020,562.571,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,CY,2021,578.783,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,CZ,2013,957.408,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,CZ,2014,1098.968,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,CZ,2015,1256.091,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,CZ,2016,1460.130,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,CZ,2017,1708.548,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,CZ,2018,2009.642,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,CZ,2019,2358.148,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,CZ,2020,2718.497,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,CZ,2021,3138.506,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,DE,2013,8731.944,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,DE,2014,9642.778,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,DE,2015,10510.278,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,DE,2016,11408.333,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,DE,2017,12407.778,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,RA600,GWH,DE,2018,13503.889,
